qseqid,sseqid,pident,length,similarity_score,uniprot_id
sp|Q9UHX1|PUF60_HUMAN,5O2V_A,33.333,27,8.99991,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2CQ4_A,23.077,27,6.23079,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2CQ4_A,21.429,27,5.78583,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,3UCG_A,26.389,23,6.06947,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,3UCG_A,24.138,23,5.55174,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,3B4D_A,26.389,23,6.06947,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,3B4D_A,24.138,23,5.55174,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5MQF_P,29.87,30,8.961,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5MQF_P,23.077,30,6.9231,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2DIS_A,31.522,16,5.04352,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1WHY_A,32.353,28,9.05884,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1WHY_A,27.273,28,7.63644,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1X5O_A,20.93,15,3.1395,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2MZT_A,26.596,28,7.44688,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2MZT_A,20.833,28,5.83324,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,6EZ7_A,29.87,25,7.4675,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,6EZ7_A,30.769,25,7.69225,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2DGT_A,18.182,27,4.90914,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2DGT_A,24.658,27,6.65766,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2DH9_A,27.778,13,3.61114,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2DNG_A,30.986,25,7.7465,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2DNG_A,29.577,25,7.39425,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2DNP_A,23.288,13,3.02744,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,6ELD_A,26.923,27,7.26921,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,6ELD_A,33.333,27,8.99991,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2MGZ_A,26.027,13,3.38351,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5LXR_A,27.778,13,3.61114,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2CQI_A,26.923,27,7.26921,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2CQI_A,31.944,27,8.62488,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5IQQ_A,27.778,13,3.61114,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2FC9_A,24.324,25,6.081,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2FC9_A,28.571,25,7.14275,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,3LQV_A,24.0,13,3.12,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5D78_A,27.848,25,6.962,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5D78_A,24.59,25,6.1475,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5D77_A,27.848,14,3.89872,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2KRB_A,34.545,10,3.4545,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1JMT_A,30.909,8,2.47272,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2RT3_A,31.746,11,3.49206,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,4WKR_A,33.871,22,7.45162,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,4WKR_A,24.59,22,5.4098,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2NLW_A,34.545,10,3.4545,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1X4H_A,25.641,27,6.92307,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1X4H_A,22.892,27,6.18084,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2M2B_A,37.778,8,3.02224,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5ZSY_A,37.778,8,3.02224,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2LXI_A,25.0,8,2.0,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2FHO_B,22.667,13,2.94671,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,4YH8_A,26.23,11,2.8853,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5A5U_B,35.0,11,3.85,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2DO4_A,19.753,14,2.76542,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2CPE_A,29.213,14,4.08982,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2F9D_A,22.667,13,2.94671,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2DK2_A,26.471,12,3.17652,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2MZQ_A,24.0,27,6.48,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2MZQ_A,21.622,27,5.83794,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5K1H_B,35.0,11,3.85,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5EWO_A,24.476,23,5.62948,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1NO8_A,23.288,13,3.02744,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2FC8_A,22.388,12,2.68656,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,4P6Q_A,21.023,31,6.51713,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,4P6Q_A,26.389,31,8.18059,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2MZR_A,23.729,11,2.61019,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,3FN5_A,27.95,26,7.267,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2MKI_A,20.349,28,5.69772,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,3ULH_A,24.638,12,2.95656,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2R73_A,34.091,8,2.72728,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2L41_A,21.667,11,2.38337,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2F3J_A,22.727,18,4.09086,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,4YUD_A,19.048,11,2.09528,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2MKK_A,23.077,11,2.53847,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2MKH_A,23.077,11,2.53847,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2XNR_A,21.667,11,2.38337,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2CRN_A,46.875,6,2.8125,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1G7S_A,36.538,9,3.28842,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2DO0_A,25.333,13,3.29329,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2MHN_A,19.048,11,2.09528,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2KVI_A,21.667,11,2.38337,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,3ZZY_A,28.169,13,3.66197,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,3TD3_A,36.364,9,4.72732,Q9UHX1
sp|Q9UKA9|PTBP2_HUMAN,2MJU_A,100.0,39,39.0,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,4CQ1_A,100.0,37,37.0,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2ADC_A,79.808,77,61.45216,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2ADC_A,23.697,77,18.24669,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,1QM9_A,82.234,73,60.03082,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,1QM9_A,23.469,73,17.13237,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,1SJR_A,75.497,28,21.13916,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2ADB_A,78.626,25,19.6565,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,3ZZY_A,88.679,20,17.7358,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2CQ1_A,98.876,17,16.80892,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2N3O_A,74.38,23,17.1074,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2AD9_A,75.0,18,13.5,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,1SJQ_A,78.652,17,13.37084,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2E5I_A,42.857,40,17.1428,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2E5I_A,25.0,40,10.0,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,3TO8_A,30.645,34,10.4193,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,3TYT_A,30.645,34,10.4193,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,4QPT_A,30.645,34,10.4193,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2MQN_A,30.645,34,10.4193,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2MQM_A,42.718,34,14.52412,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2MQM_A,30.0,34,10.2,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,3S01_A,29.508,33,9.73764,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,1X4F_A,33.75,24,8.1,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,1X4F_A,29.63,24,7.1112,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,5LJ3_Y,36.667,27,9.90009,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,5LJ3_Y,30.0,27,8.1,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,3SDE_B,32.039,59,18.90301,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,3SDE_B,23.043,59,13.59537,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,5IFM_A,32.039,59,18.90301,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,5IFM_A,23.043,59,13.59537,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,1X4D_A,32.927,15,4.93905,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,5LXR_A,36.471,15,5.47065,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,5IQQ_A,36.471,15,5.47065,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2MQL_A,26.582,15,3.9873,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2M8H_A,37.5,14,5.25,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,3R27_A,26.582,15,3.9873,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,1WEX_A,26.582,15,3.9873,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2DGT_A,28.947,14,4.05258,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2CPJ_A,28.75,15,4.3125,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,3CW1_K,25.0,16,4.0,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,1FNX_H,22.449,27,6.06123,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,1D8Z_A,30.38,14,4.2532,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,3PGW_S,26.506,15,3.9759,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,4PKD_B,25.0,16,4.0,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2CPF_A,28.205,13,3.66665,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2DNM_A,26.582,14,3.72148,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2LEA_A,30.0,11,3.3,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,1FXL_A,21.088,27,5.69376,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2KN4_A,30.0,11,3.3,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,6NSX_A,30.0,11,3.3,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,6N3D_A,30.0,11,3.3,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,5MQF_X,22.374,36,8.05464,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,4ED5_A,20.13,28,5.6364,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2DIT_A,30.0,11,3.3,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,6G2K_A,27.692,11,3.04612,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,4EGL_A,20.13,28,5.6364,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2KM8_B,25.0,15,3.75,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,6GD2_A,27.692,11,3.04612,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2MYF_A,25.714,12,3.08568,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,6GC5_A,27.692,11,3.04612,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2LA4_A,28.571,15,4.28565,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,3HI9_A,27.16,14,3.8024,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,3MDF_A,26.744,15,4.0116,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2FY1_A,24.691,15,3.70365,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2OSQ_A,29.577,13,3.84501,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2KYX_A,26.923,14,3.76922,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,5LSB_A,25.758,24,6.18192,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2JVO_A,29.577,13,3.84501,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,5SZW_A,27.16,14,3.8024,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2E5H_A,25.0,14,3.5,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2CQB_A,25.0,18,4.5,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,6HUM_N,33.871,11,3.72581,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,6G90_R,25.758,24,6.18192,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,6NWW_A,28.788,12,3.45456,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,1U6F_A,33.333,12,3.99996,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,1WF1_A,22.973,14,3.21622,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,6GD1_A,22.222,14,3.11108,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2DGX_A,28.986,12,3.47832,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,5MQF_OO,25.301,15,3.79515,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2B0G_A,24.675,15,3.70125,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,3LPY_A,25.974,14,3.63636,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,1SXL_A,30.556,27,8.25012,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,1SXL_A,22.222,27,5.99994,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2U1A_A,25.974,15,3.8961,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,6AB7_A,25.287,16,4.04592,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,4WII_A,28.571,12,3.42852,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,4Z2M_B,35.385,12,4.2462,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2I2Y_A,30.769,10,3.0769,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2CPX_A,26.829,35,9.39015,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2CPX_A,25.806,35,9.0321,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2CPX_A,50.0,35,17.5,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,5WPA_A,28.571,12,3.42852,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2X1F_A,24.096,15,3.6144,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2YTC_A,30.508,11,3.35588,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,4WIJ_A,28.169,12,3.38028,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2X1A_A,24.096,15,3.6144,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,5IFN_A,31.915,9,2.87235,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,3SDE_A,31.915,9,2.87235,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2KU7_A,25.974,14,3.63636,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2I38_A,30.769,10,3.0769,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2HVZ_A,30.769,10,3.0769,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2CPD_A,36.735,9,3.30615,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,5A5U_B,25.974,13,3.37662,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,3SXL_A,30.556,13,3.97228,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,5CA5_A,38.983,11,4.28813,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,5ZY9_C,32.258,6,1.93548,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,3UWT_A,27.778,12,3.33336,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,3PGW_A,25.974,15,3.8961,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,1M5K_C,27.586,15,4.1379,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2FHO_B,23.81,11,2.6191,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2RRB_A,26.154,11,2.87694,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,1B7F_A,30.556,13,3.97228,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,4QQB_A,30.556,13,3.97228,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2RT3_A,32.075,10,3.2075,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,6FF4_1,25.397,11,2.79367,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2HZC_A,29.032,10,2.9032,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2MXY_A,19.767,16,3.16272,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,3BO2_A,27.586,15,4.1379,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,3K0J_A,27.273,16,4.36368,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2RRA_A,26.154,11,2.87694,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,1URN_A,27.273,16,4.36368,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,1U6B_A,27.273,16,4.36368,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2RU3_A,25.806,12,3.09672,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,1U2F_A,29.032,10,2.9032,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,1AUD_A,27.586,15,4.1379,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2F9J_A,23.81,11,2.6191,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2MGZ_B,24.528,10,2.4528,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,5FJ4_A,27.273,16,4.36368,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2QFJ_A,28.169,12,3.38028,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2DNQ_A,27.027,14,3.78378,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,4ZG4_B,50.0,6,3.0,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,5HMP_A,50.0,6,3.0,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2KXF_A,27.397,12,3.28764,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,4P3N_A,22.222,16,3.55552,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,4TTV_A,22.222,16,3.55552,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,4HWT_A,22.222,16,3.55552,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2NLW_A,28.986,12,3.47832,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,4FXV_A,23.684,13,3.07892,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,3LQV_A,23.81,11,2.6191,Q9UKA9
sp|Q9UKA9|PTBP2_HUMAN,2KXN_B,26.154,11,0.26154,Q9UKA9
sp|Q9ULW3|ABT1_HUMAN,5X62_A,25.455,20,5.091,Q9ULW3
sp|Q9ULW3|ABT1_HUMAN,4M16_A,37.288,19,7.08472,Q9ULW3
sp|Q9ULW3|ABT1_HUMAN,2YC2_C,34.848,24,8.36352,Q9ULW3
sp|Q9ULW3|ABT1_HUMAN,2CPJ_A,30.556,13,3.97228,Q9ULW3
sp|Q9ULW3|ABT1_HUMAN,5DGQ_A,27.419,23,6.30637,Q9ULW3
sp|Q9ULW3|ABT1_HUMAN,5IFM_A,30.556,13,3.97228,Q9ULW3
sp|Q9ULW3|ABT1_HUMAN,3SDE_B,30.556,13,3.97228,Q9ULW3
sp|Q9ULW3|ABT1_HUMAN,1M5I_A,35.294,13,4.58822,Q9ULW3
sp|Q9ULW3|ABT1_HUMAN,2VDU_E,31.148,22,0.62296,Q9ULW3
sp|Q9UN86|G3BP2_HUMAN,5DRV_A,100.0,29,29.0,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,3Q90_A,82.014,29,23.78406,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,4FCJ_A,82.014,29,23.78406,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,4IIA_A,80.0,27,21.6,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,3UJM_A,60.938,27,16.45326,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,5EN1_A,39.344,14,5.50816,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,5EN1_A,24.638,14,3.44932,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,5HO4_A,34.94,17,5.9398,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,5HO4_A,24.638,17,4.18846,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,5MPL_A,32.53,17,5.5301,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,1HD0_A,33.824,14,4.73536,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,2LYV_A,32.53,17,5.5301,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,1PGZ_A,32.53,17,5.5301,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,1L3K_A,32.53,17,5.5301,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,3S7R_A,34.722,15,5.2083,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,6DCL_A,32.53,17,5.5301,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,4YOE_A,32.53,17,5.5301,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,2UP1_A,32.53,17,5.5301,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,6G90_B,38.776,10,3.8776,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,5UZ5_A,38.776,10,3.8776,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,1HA1_A,36.066,13,4.68858,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,1UP1_A,36.066,13,4.68858,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,5IM0_B,32.051,16,5.12816,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,1ZO2_A,31.707,25,7.92675,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,5IM0_A,32.051,16,5.12816,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,4F25_A,27.273,23,6.27279,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,4WYK_B,29.365,26,7.6349,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,1JKG_A,29.365,26,7.6349,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,1GY7_A,38.462,16,6.15392,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,2DGS_A,33.898,12,4.06776,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,2KHC_A,30.952,17,5.26184,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,2CJK_A,30.303,14,4.24242,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,2CJK_A,30.303,14,4.24242,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,1ZX2_A,25.735,26,6.6911,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,2QIY_A,25.735,26,6.6911,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,4LJM_B,27.711,17,4.71087,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,2K8G_A,29.762,17,5.05954,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,2D9P_A,32.143,16,5.14288,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,6FF4_1,29.167,15,4.37505,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,1QMA_A,26.812,28,7.50736,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,5M8I_A,27.711,17,4.71087,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,2CPZ_A,28.916,17,4.91572,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,2DH8_A,31.343,14,4.38802,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,1ASK_A,26.812,28,7.50736,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,4WIJ_A,44.444,11,4.88884,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,4F02_A,29.412,18,5.29416,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,1GY5_A,26.812,28,7.50736,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,1JB2_A,26.812,28,7.50736,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,5WPA_A,47.059,11,5.17649,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,4WII_A,47.059,11,5.17649,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,2XS5_A,35.593,12,4.27116,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,1CVJ_A,29.412,18,5.29416,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,1OUN_A,26.812,28,7.50736,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,2DNZ_A,33.333,12,3.99996,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,2XSF_A,35.593,12,4.27116,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,1AR0_A,26.471,28,7.41188,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,6EM3_OO,28.736,18,5.17248,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,5CA5_A,36.364,11,4.00004,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,1IQT_A,32.759,12,3.93108,Q9UN86
sp|Q9UN86|G3BP2_HUMAN,1WTB_A,32.759,12,3.93108,Q9UN86
